NETWORK_SID,DATETIME_KEY,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1541573197,1/21/2021 5:15:00 AM,SOEM1,5137,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1678.1,AMM 6PC,-48.5,A78c,A83b,1/3+,1
1541573197,1/21/2021 5:15:00 AM,SOEM1,5137,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1678.1,AMM 6PC,-40.1,A78d,AW9b,1/4+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.7,D22t,ST3t,1/4+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-42.0,D22e,D30b,1/15+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-48.2,D22i,D52b,1/16+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-41.6,D22d,827c,1/17+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/12.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.4,D22c,D26b,1/12+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.7,D22l,D45b,1/6+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.7,D22k,D11j,1/3+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.1,D22f,ST3s,1/5+,1
1800878940,1/21/2021 5:15:00 AM,SOEM1,5114,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3422.1,AMM 20PB,-40.4,D22j,D11h,1/2+,1
536919516,1/21/2021 5:15:00 AM,SOEM1,5161,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0962.1,AMM 2PB,-46.0,B62b,B00f,1/2+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-38.5,B44b,B14k,1/3+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-38.2,B44a,B14b,1/2+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-40.4,B44f,BT2r,1/7+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-99.9,B44l,b71a,1/14+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-41.3,B44h,BT2x,1/9+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-41.0,B44g,BT2w,1/8+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-42.6,B44e,BT2q,1/6+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-37.6,B44c,B14e,1/4+,1
2019161649,1/21/2021 5:15:00 AM,SOEM1,5132,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0944.1,AMM 20PB,-37.9,B44d,B14h,1/5+,1
1505915841,1/21/2021 5:15:00 AM,SOEM1,5155,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2682.1,AMM 6PC,-37.9,M82b,M11c,1/3+,1
1505915841,1/21/2021 5:15:00 AM,SOEM1,5155,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2682.1,AMM 6PC,-40.4,M82d,r04a,1/4+,1
1505915841,1/21/2021 5:15:00 AM,SOEM1,5155,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2682.1,AMM 6PC,-41.3,M82c,M10c,1/2+,1
946154183,1/21/2021 5:15:00 AM,SOEM1,5157,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3209.1,AMM 2PB,-41.0,M09x,m08x,1/3+,1
977792796,1/21/2021 5:15:00 AM,SOEM1,5145,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4919.1,AMM 6PC,-50.4,L19g,276a,1/6+,1
738108891,1/21/2021 5:15:00 AM,SOEM1,5135,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4992-TN1.1,AMM 6PC,-50.7,L92e,412a,1/5+,1
738108891,1/21/2021 5:15:00 AM,SOEM1,5135,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4992-TN1.1,AMM 6PC,-47.0,L92c,L82d,1/4+,1
738108891,1/21/2021 5:15:00 AM,SOEM1,5135,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4992-TN1.1,AMM 6PC,-40.7,L92g,A12n,1/3+,1
738108891,1/21/2021 5:15:00 AM,SOEM1,5135,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4992-TN1.1,AMM 6PC,-42.6,L92b,A12e,1/2+,1
1023360640,1/21/2021 5:15:00 AM,SOEM1,5148,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3471.1,AMM 2PB,-51.4,D71a,D32e,1/2+,1
1028552864,1/21/2021 5:15:00 AM,SOEM1,5146,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1668-TN1.1,AMM 2PB,-38.5,A68k,518c,1/2+,1
1917691394,1/21/2021 5:15:00 AM,SOEM1,5144,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0928.1,AMM 6PC,-43.8,B28c,B38a,1/4+,1
1917691394,1/21/2021 5:15:00 AM,SOEM1,5144,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0928.1,AMM 6PC,-46.7,B28a,b12b,1/3+,1
411167034,1/21/2021 5:15:00 AM,SOEM1,5154,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1585.1,AMM 6PC,-40.7,Z85c,Z46b,1/4+,1
411167034,1/21/2021 5:15:00 AM,SOEM1,5154,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1585.1,AMM 6PC,-37.6,Z85b,115a,1/3+,1
205998360,1/21/2021 5:15:00 AM,SOEM1,5156,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2679.1,AMM 6PC,-40.1,M79a,M94b,1/4+,1
205998360,1/21/2021 5:15:00 AM,SOEM1,5156,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2679.1,AMM 6PC,-42.6,M79d,M78c,1/3+,1
205998360,1/21/2021 5:15:00 AM,SOEM1,5156,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2679.1,AMM 6PC,-38.8,M79c,MT1o,1/2+,1
461184062,1/21/2021 5:15:00 AM,SOEM1,5152,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4902-TN1.1,AMM 6PC,-39.8,L02b,AT9d,1/2+,1
461184062,1/21/2021 5:15:00 AM,SOEM1,5152,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4902-TN1.1,AMM 6PC,-40.1,L02e,n80a,1/6+,1
461184062,1/21/2021 5:15:00 AM,SOEM1,5152,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4902-TN1.1,AMM 6PC,-38.5,L02f,p28a,1/3+,1
1169707946,1/21/2021 5:15:00 AM,SOEM1,5149,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5905.1,AMM 6PC,-99.9,n05d,k51a,1/4+,1
1169707946,1/21/2021 5:15:00 AM,SOEM1,5149,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5905.1,AMM 6PC,-43.5,n05b,n31a,1/3+,1
1169707946,1/21/2021 5:15:00 AM,SOEM1,5149,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5905.1,AMM 6PC,-48.9,n05a,A04n,1/2+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-33.2,Y57r,g56r,1/3+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-35.1,Y57r,g56r,1/2+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-34.4,Y57y,g19y,1/17+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-31.9,Y57y,g19y,1/16+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-31.0,Y57x,g19x,1/14+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-34.4,Y57x,g19x,1/15+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-35.7,Y57s,g56s,1/4+,1
1448136146,1/21/2021 5:15:00 AM,SOEM1,5153,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3057.1,AMM 20PB,-33.5,Y57s,g56s,1/5+,1
339528074,1/21/2021 5:15:00 AM,SOEM1,5172,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3247.1,AMM 2PB,-42.0,M47z,m08z,1/2+,1
183445231,1/21/2021 5:15:00 AM,SOEM1,5166,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5535.1,AMM 2PB,-40.7,b35a,B11e,1/2+,1
166660415,1/21/2021 5:15:00 AM,SOEM1,5151,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1616.1,AMM 6PC,-42.0,a16g,h79b,1/2+,1
166660415,1/21/2021 5:15:00 AM,SOEM1,5151,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1616.1,AMM 6PC,-41.0,A16f,568a,1/6+,1
166660415,1/21/2021 5:15:00 AM,SOEM1,5151,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1616.1,AMM 6PC,-39.5,A16e,647a,1/4+,1
166660415,1/21/2021 5:15:00 AM,SOEM1,5151,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1616.1,AMM 6PC,-40.7,A16d,542a,1/5+,1
698507887,1/21/2021 5:15:00 AM,SOEM1,5171,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5403.1,AMM 2PB,-44.8,603a,p63l,1/2+,1
880569550,1/21/2021 5:15:00 AM,SOEM1,5175,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5038.1,AMM 6PC,-45.4,238e,n28a,1/6+,1
880569550,1/21/2021 5:15:00 AM,SOEM1,5175,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5038.1,AMM 6PC,-46.4,238d,A63c,1/4+,1
880569550,1/21/2021 5:15:00 AM,SOEM1,5175,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5038.1,AMM 6PC,-33.8,238c,L75t,1/2+,1
2077014494,1/21/2021 5:15:00 AM,SOEM1,5170,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2690.1,AMM 2PB,-41.0,M90a,M04c,1/2+,1
1186583,1/21/2021 5:15:00 AM,SOEM1,5169,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4962.1,AMM 6PC,-46.4,L62c,239c,1/3+,1
1186583,1/21/2021 5:15:00 AM,SOEM1,5169,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4962.1,AMM 6PC,-99.9,TRMA,TRMB,1/4+,1
1186583,1/21/2021 5:15:00 AM,SOEM1,5169,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4962.1,AMM 6PC,-100.0,L62b,435a,1/2+,1
1211576249,1/21/2021 5:15:00 AM,SOEM1,5165,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0993.1,AMM 6PC,-39.8,B93c,b09a,1/5+,1
1211576249,1/21/2021 5:15:00 AM,SOEM1,5165,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0993.1,AMM 6PC,-39.5,B93e,BT2h,1/3+,1
1211576249,1/21/2021 5:15:00 AM,SOEM1,5165,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0993.1,AMM 6PC,-39.8,B93a,BT2l,1/2+,1
1321022501,1/21/2021 5:15:00 AM,SOEM1,5164,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN2-BO1006.1,AMM 6PC,-45.1,R06c,R56b,1/3+,1
1321022501,1/21/2021 5:15:00 AM,SOEM1,5164,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN2-BO1006.1,AMM 6PC,-45.1,R06a,RT2a,1/2+,1
1321022501,1/21/2021 5:15:00 AM,SOEM1,5164,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN2-BO1006.1,AMM 6PC,-58.0,R06d,R57b,1/4+,1
1086588259,1/21/2021 5:15:00 AM,SOEM1,5168,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3500.1,AMM 6PC,-44.2,U00m,u02d,1/3+,1
1086588259,1/21/2021 5:15:00 AM,SOEM1,5168,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3500.1,AMM 6PC,-37.9,U00c,AWAy,1/5+,1
1086588259,1/21/2021 5:15:00 AM,SOEM1,5168,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3500.1,AMM 6PC,-38.8,U00d,AWAl,1/4+,1
1086588259,1/21/2021 5:15:00 AM,SOEM1,5168,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3500.1,AMM 6PC,-43.5,U00f,u02a,1/2+,1
1940871880,1/21/2021 5:15:00 AM,SOEM1,5187,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5582.1,AMM 2PB,-44.8,b82a,B53b,1/3+,1
640877495,1/21/2021 5:15:00 AM,SOEM1,5167,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0902.1,AMM 6PC,-41.3,B02c,B04b,1/4+,1
640877495,1/21/2021 5:15:00 AM,SOEM1,5167,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0902.1,AMM 6PC,-49.5,B02d,b24a,1/5+,1
640877495,1/21/2021 5:15:00 AM,SOEM1,5167,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0902.1,AMM 6PC,-42.0,B02b,B06d,1/3+,1
640877495,1/21/2021 5:15:00 AM,SOEM1,5167,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0902.1,AMM 6PC,-37.9,B02b,B06d,1/2+,1
49356532,1/21/2021 5:15:00 AM,SOEM1,5174,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6402.1,AMM 6PC,-42.3,u02e,U06a,1/6+,1
49356532,1/21/2021 5:15:00 AM,SOEM1,5174,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6402.1,AMM 6PC,-43.5,u02d,U00m,1/5+,1
49356532,1/21/2021 5:15:00 AM,SOEM1,5174,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6402.1,AMM 6PC,-42.6,u02c,U08a,1/3+,1
49356532,1/21/2021 5:15:00 AM,SOEM1,5174,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6402.1,AMM 6PC,-44.8,u02a,U00f,1/4+,1
49356532,1/21/2021 5:15:00 AM,SOEM1,5174,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6402.1,AMM 6PC,-45.1,u02b,u61a,1/2+,1
348260766,1/21/2021 5:15:00 AM,SOEM1,5192,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4415.1,AMM 6PC,-37.3,a15c,a35g,1/4+,1
348260766,1/21/2021 5:15:00 AM,SOEM1,5192,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4415.1,AMM 6PC,-36.9,a15d,a35h,1/5+,1
348260766,1/21/2021 5:15:00 AM,SOEM1,5192,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4415.1,AMM 6PC,-38.8,a15a,a02f,1/2+,1
348260766,1/21/2021 5:15:00 AM,SOEM1,5192,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4415.1,AMM 6PC,-39.8,a15b,a02g,1/3+,1
590617191,1/21/2021 5:15:00 AM,SOEM1,5178,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5516.1,AMM 6PC,-41.0,B16a,B05b,1/2+,1
1548664803,1/21/2021 5:15:00 AM,SOEM1,5189,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3445.1,AMM 6PC,-40.7,D45b,D22l,1/4+,1
242981579,1/21/2021 5:15:00 AM,SOEM1,5180,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5455.1,AMM 2PB,-37.9,655b,536b,1/2+,1
1546165908,1/21/2021 5:15:00 AM,SOEM1,5183,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5524.1,AMM 2PB,-51.1,b24a,B02d,1/2+,1
1774829312,1/21/2021 5:15:00 AM,SOEM1,5190,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4447.1,AMM 2PB,-39.8,a47b,a10g,1/2+,1
751882925,1/21/2021 5:15:00 AM,SOEM1,5177,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0903.1,AMM 2PB,-43.5,B03b,B00i,1/2+,1
432751077,1/21/2021 5:15:00 AM,SOEM1,5176,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5479.1,AMM 6PC,-42.3,579c,283a,1/4+,1
432751077,1/21/2021 5:15:00 AM,SOEM1,5176,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5479.1,AMM 6PC,-40.7,579b,h15a,1/3+,1
432751077,1/21/2021 5:15:00 AM,SOEM1,5176,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5479.1,AMM 6PC,-40.4,579a,A33e,1/2+,1
647433801,1/21/2021 5:15:00 AM,SOEM1,5163,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0959.1,AMM 6PC,-43.5,B59b,b08a,1/4+,1
647433801,1/21/2021 5:15:00 AM,SOEM1,5163,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0959.1,AMM 6PC,-45.4,B59d,b50a,1/6+,1
647433801,1/21/2021 5:15:00 AM,SOEM1,5163,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0959.1,AMM 6PC,-36.0,B59c,b31a,1/5+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-47.3,TT6h,T37b,1/8+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/20.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-46.4,TT6f,T34b,1/20+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-43.2,TT6c,T14b,1/7+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-39.8,TT6j,TTba,1/17+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-36.0,TT6d,T15b,1/16+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-96.2,TT6i,TPS1,1/14+,1
159163378,1/21/2021 5:15:00 AM,SOEM1,5186,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT06-TP4250.1,AMM 20PB,-35.7,TT6g,T29b,1/9+,1
92310684,1/21/2021 5:15:00 AM,SOEM1,5184,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2357.1,AMM 2PB,-40.4,N57a,N39c,1/2+,1
1424616105,1/21/2021 5:15:00 AM,SOEM1,5182,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BLT06.1,AMM 6PC,-28.8,BT6a,B24g,1/3+,1
1424616105,1/21/2021 5:15:00 AM,SOEM1,5182,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BLT06.1,AMM 6PC,-51.4,BT6c,b46a,1/4+,1
1424616105,1/21/2021 5:15:00 AM,SOEM1,5182,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BLT06.1,AMM 6PC,-44.2,BT06,B58a,1/2+,1
2086157476,1/21/2021 5:15:00 AM,SOEM1,5202,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5549.1,AMM 2PB,-42.3,b49b,B15d,1/3+,1
1448723277,1/21/2021 5:15:00 AM,SOEM1,5198,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5590.1,AMM 2PB,-46.4,b90a,b19c,1/2+,1
476860730,1/21/2021 5:15:00 AM,SOEM1,5195,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0617.1,AMM 2PB,-41.0,J17b,J61c,1/2+,1
1974324123,1/21/2021 5:15:00 AM,SOEM1,5193,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1901-TN1.1,AMM 6PC,-40.7,S01e,ST2y,1/3+,1
1974324123,1/21/2021 5:15:00 AM,SOEM1,5193,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1901-TN1.1,AMM 6PC,-44.5,S01d,s07b,1/4+,1
1974324123,1/21/2021 5:15:00 AM,SOEM1,5193,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1901-TN1.1,AMM 6PC,-99.9,S01c,S81b,1/5+,1
1974324123,1/21/2021 5:15:00 AM,SOEM1,5193,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1901-TN1.1,AMM 6PC,-41.6,S01f,ST2z,1/2+,1
2096572335,1/21/2021 5:15:00 AM,SOEM1,5200,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2638.1,AMM 2PB,-50.7,M38a,M30d,1/2+,1
841260078,1/21/2021 5:15:00 AM,SOEM1,5199,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5986.1,AMM 6PC,-37.6,n86d,L49d,1/3+,1
841260078,1/21/2021 5:15:00 AM,SOEM1,5199,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5986.1,AMM 6PC,-37.3,n86b,L37b,1/5+,1
841260078,1/21/2021 5:15:00 AM,SOEM1,5199,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5986.1,AMM 6PC,-38.5,n86a,L37a,1/4+,1
841260078,1/21/2021 5:15:00 AM,SOEM1,5199,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5986.1,AMM 6PC,-37.6,n86c,L49c,1/2+,1
2092673451,1/21/2021 5:15:00 AM,SOEM1,5201,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0952.1,AMM 6PC,-39.5,B52a,B18e,1/2+,1
489258739,1/21/2021 5:15:00 AM,SOEM1,5087,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-OB0437-TN2-OBS51-Metr.1,AMM 20PB,-39.1,W37n,3T4n,1/5+,1
489258739,1/21/2021 5:15:00 AM,SOEM1,5087,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OB0437-TN2-OBS51-Metr.1,AMM 20PB,-37.6,W37w,3T4w,1/3+,1
489258739,1/21/2021 5:15:00 AM,SOEM1,5087,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-OB0437-TN2-OBS51-Metr.1,AMM 20PB,-39.8,W37m,3T4m,1/4+,1
489258739,1/21/2021 5:15:00 AM,SOEM1,5087,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OB0437-TN2-OBS51-Metr.1,AMM 20PB,-36.9,W37v,3T4v,1/2+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-99.9,L37f,264a,1/5+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-37.3,L37b,n86b,1/3+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-45.4,L37g,657a,1/4+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-37.9,L37a,n86a,1/2+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-36.3,L37c,L32b,1/16+,1
4639030,1/21/2021 5:15:00 AM,SOEM1,5194,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4937.1,AMM 20PB,-47.9,L37d,220a,1/6+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-48.9,249i,AWAp,1/4+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-49.5,249g,AWAj,1/2+,1
954102400,1/21/2021 5:15:00 AM,SOEM1,5196,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5511.1,AMM 2PB,-44.8,b11a,L33d,1/2+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-45.7,249d,h96d,1/9+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-47.3,249c,h96c,1/8+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-47.0,249e,h96g,1/6+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-46.0,249f,h96h,1/7+,1
1957884532,1/21/2021 5:15:00 AM,SOEM1,5197,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5049.1,AMM 20PB,-48.2,249j,AWAq,1/5+,1
